account-name,posten-id,posten-ersatz,posten-laufzeit,posten-verlängerung,posten-Kündigungsfrist,posten-beginn,posten-ende,posten-status,posten-preis-mrc,posten-preis-nrc,posten-name,posten-beschreibung,AltePostenIDExcel_DC1_REF,Gnom_ID,Netz,GW Kommentar
20028,100722,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Zettachring 2, 70567 Stuttgart 20 HE gemäß Anlage POP-Services",100722_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100723,n/a,1,1,2,01.05.2022,,aktiv," 450,00 € ", -   € ,POP_KL90,"Colocation POP Equinix, 60326 Frankfurt am Main 20 HE gemäß Anlage POP-Services",100723_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100724,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Benzstraße 23, 70771 Leinfelden 20 HE gemäß Anlage POP-Services",100724_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100725,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Löffelstraße 4, 70567 Stuttgart 20 HE gemäß Anlage POP-Services",100725_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100726,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100726_16062_V9362_P17413,,,
20028,100727,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100727_16062_V9362,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100728,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100728_16062_V9362,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100729,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100729_16062_V9362,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100730,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100730_16062_V9362,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100731,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,"Single-Mode-Glasfaser-Verbindung (G.652) innerhalb des STEP Campus: A-Ende: Lenovo Colocation GRP10.1 (RZ1a) B-Ende: Meitnerstraße 9, Stuttgart-Vaihingen (Untergeschoß, Hausübergaberaum)",100731_16062_V9515_P17422,,,
20028,100732,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,IP_DC1,~500 IPv4 Adressen + IPv6,100732_17309,,,
20028,100733,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: GW POP KL90 B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100733_17309,,,10Gbit/s MetroEthernet STR<>FFM über COLT Leitung
20028,100734,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: GW POP KL90 B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100734_17309,,,10Gbit/s MetroEthernet STR<>FFM über COLT Leitung
20028,100735,n/a,1,1,2,01.05.2022,,aktiv," 107,84 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100735_17309,,,
20028,100736,n/a,1,1,2,01.05.2022,,aktiv," 107,84 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100736_17309,,,
20028,100737,n/a,1,1,2,01.05.2022,,aktiv," 107,84 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100737_17309,,,
20028,100738,n/a,1,1,2,01.05.2022,,aktiv," 107,84 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100738_17309,,,
20028,100739,n/a,1,1,2,01.05.2022,,aktiv," 59,31 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100739_17309_V35210_P61887,,,Gemäß TSA vom 27.09.2018
20028,100740,n/a,1,1,2,01.05.2022,,aktiv," 59,31 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100740_17309_V35210_P61887,,,Gemäß TSA vom 27.09.2018
20028,100741,n/a,1,1,2,01.05.2022,,aktiv," 59,31 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100741_17309_V35210_P61887,,,Gemäß TSA vom 27.09.2018
20028,100742,n/a,1,1,2,01.05.2022,,aktiv," 59,31 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100742_17309_V35210_P61887,,,Gemäß TSA vom 27.09.2018
20028,100743,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Plieninger Straße 150, 70567 Stuttgart B-Ende: Gropiusplatz 10, Stuttgart, Bandwidth: 10.000 Mbit/s WEST",100743_12826_V125934,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100744,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Holderäckerstraße 36, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100744_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100745,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Holderäckerstraße 36, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100745_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100746,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Holderäckerstraße 36, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100746_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100747,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Motorstraße 59, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100747_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100748,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Motorstraße 59, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100748_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100749,n/a,1,1,2,01.05.2022,,aktiv," 166,67 € "," 500,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Motorstraße 59, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100749_14927_V125581,,,"Kein Vertragsposten, die Bandbreite wird aber Realisiert über 4 Waves (4x28G)"
20028,100753,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100753_13574_V125204_P61708,,,
20028,100754,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100754_13574_V125204,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100755,n/a,1,1,2,01.05.2022,,aktiv," 1.500,00 € ", -   € ,IP_,IP Upstream Pauschale,100755_17309,,,Pauschale für IP Upstream
20026,100756,n/a,1,1,2,01.05.2022,,aktiv," 500,00 € ", -   € ,IP_,IP Upstream Pauschale,100756_17017,,,Pauschale für IP Upstream
#N/A,100759,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100759_,,,
#N/A,100760,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100760_,,,
#N/A,100761,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100761_,,,
#N/A,100762,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100762_,,,
#N/A,100763,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100763_,,,
#N/A,100764,n/a,1,1,2,01.05.2022,,aktiv, -   € , -   € ,IP_,#N/A,100764_,,,
20028,100087,n/a,1,1,2,01.05.2022,30.11.2023,aktiv-gekündigt," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Gropiusplatz 10, Stuttgart B-Ende: Equinix FR5, Kleyerstr. 90, Meet Me Room, Bandwidth: 1.000 Mbit/s",100087_12541_V124793_P55636,None,,
20028,100571,n/a,1,1,2,01.05.2022,30.09.2022,aktiv-gekündigt," 1.642,20 € "," 2.285,80 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Nippenburg 15, 71701 Schwieberdingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100571_16755_V124929_P55869,,,
20028,100572,n/a,1,1,2,01.05.2022,30.09.2022,aktiv-gekündigt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100572_16755_V124929,None,94.186.209.16/28,Warum hat ein Kunde ein /28 ohne passenden DC1 Vertrag wenn er nur ne Ethernet Anbindung hat?
20028,100003,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100003_11952,G-LGG4XUG7,94.186.148.64/26,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100004,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100004_11952,G-LUXQLOLQ,94.186.149.64/26,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100114,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100114_12602_V2241,G-8EHAQYIP,94.186.151.192/27,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100375,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100375_13617_V7477_P13054,None,94.186.181.32/27,
20028,100607,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100607_17341_V125637_P62310,G-ZVAYK54T,94.186.235.64/28,
20028,100674,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100674_12218_V125679,None,94.186.147.192/26,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100010,n/a,1,1,2,01.05.2022,31.05.2022,aktiv-gekündigt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100010_11967,G-C5SYUYNM,94.186.153.0/28,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100011,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100011_12114_V1552_P1700,None,None,
20028,100012,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100012_12114,None,94.186.163.192/29,
20028,100013,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 850,00 € ", -   € ,Colo_snafu,Colocation 1/1 Rack Telehouse KL79,100013_12114_V9897_P18632,None,None,Colocation - KL79 - 1 Rack - zu Vertrag #1552
20028,100014,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 250,00 € ", -   € ,Power_snafu,Strompauschale 1/1 Rack Telehouse KL79,100014_12114_V1552_P1699,None,None,"Strom 0,5 kw"
20028,100015,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 76,85 € ", -   € ,CrossConnect,TP2016-0073,100015_12114_V10007_P18465,None,None,KL79 Gebäude A1 (DTAG)
20028,100016,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 46,20 € ", -   € ,CrossConnect,TP2016-0058,100016_12114_V10007_P18467,None,None,KL79 Raum KG13 (Level3)
20028,100017,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 78,61 € "," 275,00 € ",CrossConnect,TP2017-0238,100017_12114_V32621_P21086,None,None,KL79 KG Raum 13.1
20028,100018,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 65,87 € ", -   € ,CrossConnect,TP2015-0261,100018_12114_V9224_P16250,None,None,KL79 Raum KG13
20028,100634,n/a,1,1,2,27.01.2021,30.04.2021,storniert," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100634_17366_V125742_P62785,,94.186.231.176/29,
20028,100635,n/a,1,1,2,27.01.2021,30.04.2021,storniert," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100635_17366_V125742,None,94.186.231.168/29,
20028,100053,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100053_12218_V125679,G-KURGTD8K,94.186.147.128/26,
20028,100054,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100054_12218_V125679,G-DNZKIUBG,94.186.148.128/26,
20028,100055,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100055_12218_V125679,G-6P1RIM5F,94.186.152.160/28,
20028,100557,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 390,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Gropiusplatz 10, 70563 Stuttgart B-Ende: FRA4> Hanauer Landstr. 304, 60314 Frankfurt , Bandwidth: 10000 Mbit/s EAST",100557_16020_V32959_P54973,,,Kostenänderung: Backbone STR-FFM Berücksichtig
20028,100558,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100558_16020_V32959,G-NV3SBT4U,94.186.214.74/31,
20028,100559,n/a,1,1,2,01.01.2021,30.04.2022,ausgelaufen-posten_ist_ausgelaufen," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100559_16020_V32959,G-LJHZNL70,94.186.228.24/31,
